timestamp,id,nombre,libres,ocupados,capacidad_total,pct_ocupacion,hora,minuto,dia_semana,es_fin_semana,franja_horaria,estado,tendencia
2026-06-17 11:28:28.273424,CY,Carlos Haya,144.0,295.0,439.0,0.672,11,28,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:28:28.273424,SJ,San Juan de la Cruz,239.0,385.0,624.0,0.617,11,28,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:28:28.273424,PB,Pío Baroja,129.0,132.0,261.0,0.5057,11,28,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:28:28.273424,SA,,,,,,11,28,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:29:28.279816,AL,Alcazaba,77.0,301.0,378.0,0.7963,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,MA,Salitre,0.0,435.0,435.0,1.0,11,29,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:29:28.279816,CA,Camas,11.0,339.0,350.0,0.9686,11,29,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:29:28.279816,PA,El Palo,51.0,76.0,127.0,0.5984,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,AN,Av. de Andalucía,212.0,401.0,613.0,0.6542,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,TE,Tejón y Rodríguez,49.0,138.0,187.0,0.738,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,CE,Cervantes,96.0,313.0,409.0,0.7653,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,CY,Carlos Haya,144.0,295.0,439.0,0.672,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,SJ,San Juan de la Cruz,239.0,385.0,624.0,0.617,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,PB,Pío Baroja,129.0,132.0,261.0,0.5057,11,29,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:29:28.279816,SA,,,,,,11,29,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:30:28.282339,AL,Alcazaba,73.0,305.0,378.0,0.8069,11,30,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:30:28.282339,MA,Salitre,0.0,435.0,435.0,1.0,11,30,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:30:28.282339,CA,Camas,9.0,341.0,350.0,0.9743,11,30,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:30:28.282339,PA,El Palo,48.0,79.0,127.0,0.622,11,30,2,0,MAÑANA,DISPONIBLE,SUBIENDO
2026-06-17 11:30:28.282339,AN,Av. de Andalucía,208.0,405.0,613.0,0.6607,11,30,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:30:28.282339,TE,Tejón y Rodríguez,50.0,137.0,187.0,0.7326,11,30,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:30:28.282339,CE,Cervantes,97.0,312.0,409.0,0.7628,11,30,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:30:28.282339,CY,Carlos Haya,140.0,299.0,439.0,0.6811,11,30,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:30:28.282339,SJ,San Juan de la Cruz,240.0,384.0,624.0,0.6154,11,30,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:30:28.282339,PB,Pío Baroja,132.0,129.0,261.0,0.4943,11,30,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:30:28.282339,SA,,,,,,11,30,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:31:28.296423,AL,Alcazaba,73.0,305.0,378.0,0.8069,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,MA,Salitre,0.0,435.0,435.0,1.0,11,31,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:31:28.296423,CA,Camas,9.0,341.0,350.0,0.9743,11,31,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:31:28.296423,PA,El Palo,48.0,79.0,127.0,0.622,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,AN,Av. de Andalucía,208.0,405.0,613.0,0.6607,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,TE,Tejón y Rodríguez,50.0,137.0,187.0,0.7326,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,CE,Cervantes,97.0,312.0,409.0,0.7628,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,CY,Carlos Haya,140.0,299.0,439.0,0.6811,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,SJ,San Juan de la Cruz,240.0,384.0,624.0,0.6154,11,31,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:31:28.296423,PB,Pío Baroja,132.0,129.0,261.0,0.4943,11,31,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:31:28.296423,SA,,,,,,11,31,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:32:28.288642,AL,Alcazaba,73.0,305.0,378.0,0.8069,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,MA,Salitre,0.0,435.0,435.0,1.0,11,32,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:32:28.288642,CA,Camas,9.0,341.0,350.0,0.9743,11,32,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:32:28.288642,PA,El Palo,48.0,79.0,127.0,0.622,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,AN,Av. de Andalucía,208.0,405.0,613.0,0.6607,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,TE,Tejón y Rodríguez,50.0,137.0,187.0,0.7326,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,CE,Cervantes,97.0,312.0,409.0,0.7628,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,CY,Carlos Haya,140.0,299.0,439.0,0.6811,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,SJ,San Juan de la Cruz,240.0,384.0,624.0,0.6154,11,32,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:32:28.288642,PB,Pío Baroja,132.0,129.0,261.0,0.4943,11,32,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:32:28.288642,SA,,,,,,11,32,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:33:28.275174,AL,Alcazaba,73.0,305.0,378.0,0.8069,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,MA,Salitre,0.0,435.0,435.0,1.0,11,33,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:33:28.275174,CA,Camas,9.0,341.0,350.0,0.9743,11,33,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:33:28.275174,PA,El Palo,48.0,79.0,127.0,0.622,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,AN,Av. de Andalucía,208.0,405.0,613.0,0.6607,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,TE,Tejón y Rodríguez,50.0,137.0,187.0,0.7326,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,CE,Cervantes,97.0,312.0,409.0,0.7628,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,CY,Carlos Haya,140.0,299.0,439.0,0.6811,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,SJ,San Juan de la Cruz,240.0,384.0,624.0,0.6154,11,33,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:33:28.275174,PB,Pío Baroja,132.0,129.0,261.0,0.4943,11,33,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:33:28.275174,SA,,,,,,11,33,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:34:28.307923,AL,Alcazaba,73.0,305.0,378.0,0.8069,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,MA,Salitre,0.0,435.0,435.0,1.0,11,34,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:34:28.307923,CA,Camas,9.0,341.0,350.0,0.9743,11,34,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:34:28.307923,PA,El Palo,48.0,79.0,127.0,0.622,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,AN,Av. de Andalucía,208.0,405.0,613.0,0.6607,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,TE,Tejón y Rodríguez,50.0,137.0,187.0,0.7326,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,CE,Cervantes,97.0,312.0,409.0,0.7628,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,CY,Carlos Haya,140.0,299.0,439.0,0.6811,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,SJ,San Juan de la Cruz,240.0,384.0,624.0,0.6154,11,34,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:34:28.307923,PB,Pío Baroja,132.0,129.0,261.0,0.4943,11,34,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:34:28.307923,SA,,,,,,11,34,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:35:28.291498,AL,Alcazaba,71.0,307.0,378.0,0.8122,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,MA,Salitre,0.0,435.0,435.0,1.0,11,35,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:35:28.291498,CA,Camas,13.0,337.0,350.0,0.9629,11,35,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:35:28.291498,PA,El Palo,51.0,76.0,127.0,0.5984,11,35,2,0,MAÑANA,DISPONIBLE,BAJANDO
2026-06-17 11:35:28.291498,AN,Av. de Andalucía,209.0,404.0,613.0,0.6591,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,TE,Tejón y Rodríguez,51.0,136.0,187.0,0.7273,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,CE,Cervantes,92.0,317.0,409.0,0.7751,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,CY,Carlos Haya,139.0,300.0,439.0,0.6834,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,SJ,San Juan de la Cruz,236.0,388.0,624.0,0.6218,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,PB,Pío Baroja,128.0,133.0,261.0,0.5096,11,35,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:35:28.291498,SA,,,,,,11,35,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:36:28.283455,AL,Alcazaba,71.0,307.0,378.0,0.8122,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,MA,Salitre,0.0,435.0,435.0,1.0,11,36,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:36:28.283455,CA,Camas,13.0,337.0,350.0,0.9629,11,36,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:36:28.283455,PA,El Palo,51.0,76.0,127.0,0.5984,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,AN,Av. de Andalucía,209.0,404.0,613.0,0.6591,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,TE,Tejón y Rodríguez,51.0,136.0,187.0,0.7273,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,CE,Cervantes,92.0,317.0,409.0,0.7751,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,CY,Carlos Haya,139.0,300.0,439.0,0.6834,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,SJ,San Juan de la Cruz,236.0,388.0,624.0,0.6218,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,PB,Pío Baroja,128.0,133.0,261.0,0.5096,11,36,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:36:28.283455,SA,,,,,,11,36,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:37:28.304218,AL,Alcazaba,71.0,307.0,378.0,0.8122,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,MA,Salitre,0.0,435.0,435.0,1.0,11,37,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:37:28.304218,CA,Camas,13.0,337.0,350.0,0.9629,11,37,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:37:28.304218,PA,El Palo,51.0,76.0,127.0,0.5984,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,AN,Av. de Andalucía,209.0,404.0,613.0,0.6591,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,TE,Tejón y Rodríguez,51.0,136.0,187.0,0.7273,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,CE,Cervantes,92.0,317.0,409.0,0.7751,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,CY,Carlos Haya,139.0,300.0,439.0,0.6834,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,SJ,San Juan de la Cruz,236.0,388.0,624.0,0.6218,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,PB,Pío Baroja,128.0,133.0,261.0,0.5096,11,37,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:37:28.304218,SA,,,,,,11,37,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:38:28.297956,AL,Alcazaba,71.0,307.0,378.0,0.8122,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,MA,Salitre,0.0,435.0,435.0,1.0,11,38,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:38:28.297956,CA,Camas,13.0,337.0,350.0,0.9629,11,38,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:38:28.297956,PA,El Palo,51.0,76.0,127.0,0.5984,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,AN,Av. de Andalucía,209.0,404.0,613.0,0.6591,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,TE,Tejón y Rodríguez,51.0,136.0,187.0,0.7273,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,CE,Cervantes,92.0,317.0,409.0,0.7751,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,CY,Carlos Haya,139.0,300.0,439.0,0.6834,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,SJ,San Juan de la Cruz,236.0,388.0,624.0,0.6218,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,PB,Pío Baroja,128.0,133.0,261.0,0.5096,11,38,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:38:28.297956,SA,,,,,,11,38,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:39:28.289023,AL,Alcazaba,71.0,307.0,378.0,0.8122,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,MA,Salitre,0.0,435.0,435.0,1.0,11,39,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:39:28.289023,CA,Camas,13.0,337.0,350.0,0.9629,11,39,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:39:28.289023,PA,El Palo,51.0,76.0,127.0,0.5984,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,AN,Av. de Andalucía,209.0,404.0,613.0,0.6591,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,TE,Tejón y Rodríguez,51.0,136.0,187.0,0.7273,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,CE,Cervantes,92.0,317.0,409.0,0.7751,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,CY,Carlos Haya,139.0,300.0,439.0,0.6834,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,SJ,San Juan de la Cruz,236.0,388.0,624.0,0.6218,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,PB,Pío Baroja,128.0,133.0,261.0,0.5096,11,39,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:39:28.289023,SA,,,,,,11,39,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:40:28.300858,AL,Alcazaba,70.0,308.0,378.0,0.8148,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,MA,Salitre,2.0,433.0,435.0,0.9954,11,40,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:40:28.300858,CA,Camas,10.0,340.0,350.0,0.9714,11,40,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:40:28.300858,PA,El Palo,50.0,77.0,127.0,0.6063,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,AN,Av. de Andalucía,203.0,410.0,613.0,0.6688,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,TE,Tejón y Rodríguez,53.0,134.0,187.0,0.7166,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,CE,Cervantes,93.0,316.0,409.0,0.7726,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,CY,Carlos Haya,136.0,303.0,439.0,0.6902,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,SJ,San Juan de la Cruz,233.0,391.0,624.0,0.6266,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,PB,Pío Baroja,129.0,132.0,261.0,0.5057,11,40,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:40:28.300858,SA,,,,,,11,40,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:41:28.322911,AL,Alcazaba,70.0,308.0,378.0,0.8148,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,MA,Salitre,2.0,433.0,435.0,0.9954,11,41,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:41:28.322911,CA,Camas,10.0,340.0,350.0,0.9714,11,41,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:41:28.322911,PA,El Palo,50.0,77.0,127.0,0.6063,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,AN,Av. de Andalucía,203.0,410.0,613.0,0.6688,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,TE,Tejón y Rodríguez,53.0,134.0,187.0,0.7166,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,CE,Cervantes,93.0,316.0,409.0,0.7726,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,CY,Carlos Haya,136.0,303.0,439.0,0.6902,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,SJ,San Juan de la Cruz,233.0,391.0,624.0,0.6266,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,PB,Pío Baroja,129.0,132.0,261.0,0.5057,11,41,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:41:28.322911,SA,,,,,,11,41,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:42:28.312306,AL,Alcazaba,70.0,308.0,378.0,0.8148,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,MA,Salitre,2.0,433.0,435.0,0.9954,11,42,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:42:28.312306,CA,Camas,10.0,340.0,350.0,0.9714,11,42,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:42:28.312306,PA,El Palo,50.0,77.0,127.0,0.6063,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,AN,Av. de Andalucía,203.0,410.0,613.0,0.6688,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,TE,Tejón y Rodríguez,53.0,134.0,187.0,0.7166,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,CE,Cervantes,93.0,316.0,409.0,0.7726,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,CY,Carlos Haya,136.0,303.0,439.0,0.6902,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,SJ,San Juan de la Cruz,233.0,391.0,624.0,0.6266,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,PB,Pío Baroja,129.0,132.0,261.0,0.5057,11,42,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:42:28.312306,SA,,,,,,11,42,2,0,MAÑANA,LIBRE,ESTABLE
2026-06-17 11:43:28.298449,AL,Alcazaba,70.0,308.0,378.0,0.8148,11,43,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:43:28.298449,MA,Salitre,2.0,433.0,435.0,0.9954,11,43,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:43:28.298449,CA,Camas,10.0,340.0,350.0,0.9714,11,43,2,0,MAÑANA,LLENO,ESTABLE
2026-06-17 11:43:28.298449,PA,El Palo,50.0,77.0,127.0,0.6063,11,43,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:43:28.298449,AN,Av. de Andalucía,203.0,410.0,613.0,0.6688,11,43,2,0,MAÑANA,DISPONIBLE,ESTABLE
2026-06-17 11:43:28.298449,TE,Tejón y Rodríguez,53.0,134.0,187.0,0.7166,11,43,2,0,MAÑANA,DISPONIBLE,ESTABLE
